symbol,timestamp,currentPrice,rd,min,max,avg,macd,rsi,bollingerBands,ema,adx,stochK,stochD,volume,williamsR,atr,cci
AMT,2024-04-19T11:40:46-04:00[America/New_York],171.6699981689453,0.1311807209339717,171.0,197.58999633789062,183.837499618530274375,-6.53982701204762300004598400320,16.011594092777317716909562522302,"(163.82810107604732921764248246138,181.63660900628422031137904455455,199.44511693652111140511560664772)",181.63660900628422031137904455455,53.359162437074837713135573306789,2.4479294427223413241754565930023,0.81597648090744710805848553100077,924740,-97.552070557277658675824543406998,2.3720652905886097347656346618635,-103.42305928370332468680515581170
MDLZ,2024-04-19T11:40:47-04:00[America/New_York],67.3499984741211,0.037857164655412855,65.87000274658203,70.0,67.605000495910645625,-0.831195285544509208389318212666,38.661684702654989812493869312929,"(65.111746656923631757057194215826,67.525726202047313486668133922403,69.939705747170995216279073628980)",67.525726202047313486668133922403,52.944181166665889763498105501853,31.422420705306209063676745127784,24.203759407833645149450595792019,2740850,-68.577579294693790936323254872216,0.63752225256417430059927728680554,-22.974413478957759935886677778759
PANW,2024-04-19T11:40:46-04:00[America/New_York],281.05499267578125,0.010822553599362088,265.20001220703125,284.1300048828125,276.189687728881840625,-0.91113496997508668823935154548,52.475558054712209312580809306061,"(266.72997504153273429667108823355,278.15135158197732561617321043282,289.57272812242191693567533263209)",278.15135158197732561617321043282,22.803479930398218028149638363023,77.454711886946224585359050710540,71.52736468975772408470803482980,1915836,-22.545288113053775414640949289460,3.7030875265891654504825787590009,68.488705391778612295387812819107
HCA,2024-04-19T11:40:26-04:00[America/New_York],303.8710021972656,0.08892452460222991,297.0,333.5299987792969,322.645065307617190625,-6.68204460709359231567001139221,24.383557234409004109402914485920,"(298.93359095654121179197300720638,319.49874409758609706914512783146,340.06389723863098234631724845654)",319.49874409758609706914512783146,44.445839901939178720640530198406,17.695092900632697734263639741796,5.8983643002108992447545465805987,504462,-82.304907099367302265736360258204,3.9894769878504168644038578182168,-168.55084188313497274209135299709
GILD,2024-04-19T11:40:12-04:00[America/New_York],66.3949966430664,0.09358366357588532,66.16000366210938,73.25,69.186562538146971875,-1.678094613077096136784786528270,15.456546910737221949045529843130,"(64.542000168571292099967147777328,68.805097526508813596734069660577,73.068194884446335093500991543826)",68.805097526508813596734069660577,56.461793669779467836696183937290,3.0478989476182680390067119768498,1.0159663158727560130022373256166,2448006,-96.952101052381731960993288023150,0.72091275144144771519081211656521,-110.49500964259509296680236560951
CDNS,2024-04-19T11:40:20-04:00[America/New_York],283.67999267578125,0.0886661726154932,283.67999267578125,312.1300048828125,303.971872329711909375,-5.21457393783644553519685163605,21.655963129894754626162562868236,"(283.83337508031256418252149096387,301.14625352597963239140786109973,318.45913197164670060029423123559)",301.14625352597963239140786109973,21.302357422135186035402062542230,0,0,576488,-100,4.3151875430974354474025887129602,-222.26293781137345430539288255805
WM,2024-04-19T11:40:01-04:00[America/New_York],206.66000366210938,0.03044799634161305,204.97999572753906,213.14999389648438,207.657498359680176875,-1.89410435834527923454771740013,36.517808760266157451980821241316,"(202.23525458449084146386656717816,207.51135873788385817151236709925,212.78746289127687487915816702034)",207.51135873788385817151236709925,45.105523703252530878379592283068,17.573309242742593530086549475816,10.251110359166945901781392227033,419430,-82.426690757257406469913450524184,1.6358416992676883338275598745005,-38.573168925619380304627315697999
CMG,2024-04-19T11:36:30-04:00[America/New_York],2891.56005859375,0.005232598669760871,2856.030029296875,2990.68994140625,2918.5412445068359375,3.3218966784676343051678630974,44.356171892756594461978275242721,"(2852.8303911617383165607481850674,2919.7559239660021491890435255421,2986.6814567702659818173388660168)",2919.7559239660021491890435255421,23.880461945248697501320869253123,24.501777052702113438424408336574,30.894396545676680230969148928409,104157,-75.498222947297886561575591663426,36.629428331290483045601027791718,-75.571760931459914704724444382743
SHW,2024-04-19T11:40:45-04:00[America/New_York],309.0526123046875,0.11020463463385444,308.3800048828125,347.3299865722656,324.5357875823974625,-9.55513460427111464614276352422,13.777049191146185804663338644323,"(298.58921002209910659960447377209,322.31954030211600065623130355391,346.04987058213289471285813333573)",322.31954030211600065623130355391,34.588069214180870230316157342847,1.6819394501797935274330124115532,2.8778920099227513395482674904405,441119,-98.318060549820206472566987588447,3.3321389211243807642613937434298,-99.757680996061722048805128016417
MPC,2024-04-19T11:40:18-04:00[America/New_York],196.25999450683594,0.026004990040516426,195.02000427246094,219.1300048828125,208.3506269454956075,-0.77273998568122026853256098275,33.908913214009030675219972319386,"(191.10998492387828035153423383250,205.13572149092767384301253963910,219.16145805797706733449084544570)",205.13572149092767384301253963910,27.585700407679327981042845001663,4.7527420790556285331666842892049,3.2160792209591621447665637745445,572668,-95.247257920944371466833315710795,3.0563365208122648195826063136914,-138.36591341634551405369037386638
GD,2024-04-19T11:40:40-04:00[America/New_York],289.0492858886719,-0.02321956841321993,282.489990234375,295.17999267578125,288.8049526214599625,0.68345950821515298649673003501,57.108089533605122630984225029836,"(280.03953651716874551351324982339,287.14328865482803075595365482713,294.24704079248731599839405983087)",287.14328865482803075595365482713,18.154678983626762899180524184863,46.818637274549276640236995730592,26.907655891493190671197467398566,207370,-53.181362725450723359763004269408,2.3344149756497959078330604929808,-8.0603561522325232123189053449820
TGT,2024-04-19T11:40:47-04:00[America/New_York],167.80999755859375,0.05304446024005411,163.32000732421875,177.82000732421875,170.521251678466799375,-2.93590178185479390972299296922,35.388495988895736866423979308310,"(160.61927786543612512248997447812,169.62925974819288251525020120855,178.63924163094963990801042793898)",169.62925974819288251525020120855,24.983355520551041416868571773034,24.217863324326752162983289445256,16.001405718508999319090951897362,1026518,-75.782136675673247837016710554744,1.8625149981049474427260695454648,-59.046704949180766473905998543107
ICE,2024-04-19T11:40:47-04:00[America/New_York],130.7899932861328,0.048315504209574124,129.89999389648438,137.8699951171875,134.298748016357420625,-1.78133557872786604674066687834,25.023396776265955309000454634207,"(127.62783232357998575750343279426,133.44537104248654203308592023635,139.26290976139309830866840767844)",133.44537104248654203308592023635,38.406191588433165487565951194688,9.9219539412577332676018145050914,10.442260999538322334736309894653,627632,-90.078046058742266732398185494909,1.2000637487839242462985712876274,-92.253732658235691975020341399655
